source_id,raison_sociale,pays_declare_brut,pays_declare_normalise,numero_tva_brut,numero_tva_nettoye,structure_verdict,structure_reason,final_verdict,final_origin,checked_at,freshness_days,needs_human_review,needs_vies_verification,review_reason
214,Global Trading NV,DK,DK,DK9253M010,DK9253M010,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
215,Metallo Transports SARL,DK,DK,DK859008M6,DK859008M6,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
216,Corvus Trading GmbH,FI,FI,FI 0583 3976,FI05833976,valid,ok_structure,indetermine,pending_vies,,,,True,
217,Delta Foods SpA,ZZ,ZZ,ZZ10353874,ZZ10353874,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
218,Prima Industries Sp. z o.o.,SE,SE,SE542693046601,SE542693046601,valid,ok_structure,indetermine,pending_vies,,,,True,
219,Hanse Foods Oy,FR,FR,FR91654805090,FR91654805090,valid,ok_structure,indetermine,pending_vies,,,,True,
220,Lumen Technologies Sp. z o.o.,DK,DK,DK71704289,DK71704289,valid,ok_structure,indetermine,pending_vies,,,,True,
221,Ardent Foods SpA,FI,FI,FI72766216,FI72766216,valid,ok_structure,indetermine,pending_vies,,,,True,
222,Fabrica Materials NV,LU,LU,LU-48663471,LU48663471,valid,ok_structure,indetermine,pending_vies,,,,True,
223,Meridian Transports BV,DK,DK,DK 6315 1572,DK63151572,valid,ok_structure,indetermine,pending_vies,,,,True,
224,Metallo Technologies BV,BE,BE,be1791740745,BE1791740745,valid,ok_structure,indetermine,pending_vies,,,,True,
225,Vela Materials SARL,IT,IT,IT62197779721,IT62197779721,valid,ok_structure,indetermine,pending_vies,,,,True,
226,Textil Consulting Oy,NL,NL,NL-893896846B45,NL893896846B45,valid,ok_structure,indetermine,pending_vies,,,,True,
227,Nord Distribution SARL,FI,FI,FI20343676,FI20343676,valid,ok_structure,indetermine,pending_vies,,,,True,
228,Meridian Technologies GmbH,BE,BE,BE0843120139,BE0843120139,valid,ok_structure,indetermine,pending_vies,,,,True,
229,Hanse Transports A/S,SE,SE,se740563530601,SE740563530601,valid,ok_structure,indetermine,pending_vies,,,,True,
230,Lusitania Transports SARL,ZZ,ZZ,zz23140153,ZZ23140153,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
231,Verso Trading A/S,NL,NL,NL.345546568B48,NL345546568B48,valid,ok_structure,indetermine,pending_vies,,,,True,
232,Azur Technologies AB,FR,FR,FR94156305019,FR94156305019,valid,ok_structure,indetermine,pending_vies,,,,True,
233,Verso Foods SARL,SE,SE,SE911652802801,SE911652802801,valid,ok_structure,indetermine,pending_vies,,,,True,
234,Metallo Foods NV,PL,PL,PL 4649 740063,PL4649740063,valid,ok_structure,indetermine,pending_vies,,,,True,
235,Vertex Industries SARL,PL,PL,PL3995101449,PL3995101449,valid,ok_structure,indetermine,pending_vies,,,,True,
236,Papyrus Industries Sp. z o.o.,XX,XX,XX06179453771,XX06179453771,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
237,Orion Logistics Sp. z o.o.,PT,PT,PT321383753,PT321383753,valid,ok_structure,indetermine,pending_vies,,,,True,
238,Baltic Industries BV,LU,LU,LU75426276,LU75426276,valid,ok_structure,indetermine,pending_vies,,,,True,
239,Ardent Logistics SAS,DK,DK,DK19343923,DK19343923,valid,ok_structure,indetermine,pending_vies,,,,True,
240,Kappa Transports Sp. z o.o.,IT,IT,IT.35410194258,IT35410194258,valid,ok_structure,indetermine,pending_vies,,,,True,
241,Fabrica Services Sp. z o.o.,FI,FI,FI-46642148,FI46642148,valid,ok_structure,indetermine,pending_vies,,,,True,
242,Lusitania Industries Sp. z o.o.,IT,IT,IT96780897581,IT96780897581,valid,ok_structure,indetermine,pending_vies,,,,True,
243,Vertex Logistics Oy,FR,FR,FR10245922806,FR10245922806,valid,ok_structure,indetermine,pending_vies,,,,True,
244,Granit Consulting AB,PT,PT,PT-793870003,PT793870003,valid,ok_structure,indetermine,pending_vies,,,,True,
245,Atlantic Industries AB,FI,FI,FI-84208094,FI84208094,valid,ok_structure,indetermine,pending_vies,,,,True,
246,Vertex Trading Sp. z o.o.,PL,PL,PL9352096268,PL9352096268,valid,ok_structure,indetermine,pending_vies,,,,True,
247,Atlantic Transports GmbH,PL,PL,5112134613,5112134613,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
248,Azur Foods GmbH,PT,PT,PT741323753,PT741323753,valid,ok_structure,indetermine,pending_vies,,,,True,
249,Delta Transports SAS,PT,PT,PT970252413,PT970252413,valid,ok_structure,indetermine,pending_vies,,,,True,
250,Textil Materials SAS,PL,PL,PL28234607426,PL28234607426,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
251,Cobalt Foods Sp. z o.o.,FI,FI,FI94049074,FI94049074,valid,ok_structure,indetermine,pending_vies,,,,True,
252,Meridian Trading SAS,FI,FI,FI221839011,FI221839011,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
253,Ardent Foods GmbH,ZZ,ZZ,ZZ74937799,ZZ74937799,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
254,Delta Transports NV,NL,NL,NL651384926B06,NL651384926B06,valid,ok_structure,indetermine,pending_vies,,,,True,
255,Hanse Technologies NV,SE,SE,SE3660K1902001,SE3660K1902001,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
256,Solaris Distribution Lda,UK,UK,UK1896323373,UK1896323373,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
257,Baltic Trading SpA,BE,BE,BE0131172902,BE0131172902,valid,ok_structure,indetermine,pending_vies,,,,True,
258,Vela Distribution AB,BE,BE,BE0246262511,BE0246262511,valid,ok_structure,indetermine,pending_vies,,,,True,
259,Hanse Materials SAS,PT,PT,PT488210194,PT488210194,valid,ok_structure,indetermine,pending_vies,,,,True,
260,Textil Trading Sp. z o.o.,LU,LU,75041556,75041556,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
261,Vela Distribution Sp. z o.o.,FI,FI,FI36938041,FI36938041,valid,ok_structure,indetermine,pending_vies,,,,True,
262,Corvus Distribution SpA,BE,BE,0572894866,0572894866,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
263,Nord Industries Sp. z o.o.,LU,LU,LU78431552,LU78431552,valid,ok_structure,indetermine,pending_vies,,,,True,
264,Ardent Industries Sp. z o.o.,IT,IT,09184526433,09184526433,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
265,Cobalt Distribution SpA,FI,FI,fi62150298,FI62150298,valid,ok_structure,indetermine,pending_vies,,,,True,
266,Verso Distribution GmbH,NL,NL,NL11178588MB30,NL11178588MB30,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
267,Delta Industries BV,BE,BE,BE0440832930,BE0440832930,valid,ok_structure,indetermine,pending_vies,,,,True,
268,Delta Foods Lda,IT,IT,,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
269,Azur Industries Lda,FR,FR,FR11950538631,FR11950538631,valid,ok_structure,indetermine,pending_vies,,,,True,
270,Global Consulting SAS,LU,LU,22312502,22312502,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
271,Kappa Trading Lda,IT,IT,IT75655623058,IT75655623058,valid,ok_structure,indetermine,pending_vies,,,,True,
272,Orion Consulting AB,NL,NL,NL277420015B39,NL277420015B39,valid,ok_structure,indetermine,pending_vies,,,,True,
273,Orion Industries NV,NL,NL,NL375574530B49,NL375574530B49,valid,ok_structure,indetermine,pending_vies,,,,True,
274,Lusitania Technologies SARL,LU,LU,LU36555229,LU36555229,valid,ok_structure,indetermine,pending_vies,,,,True,
275,Textil Trading GmbH,BE,BE,BE1854530033,BE1854530033,valid,ok_structure,indetermine,pending_vies,,,,True,
276,Vela Logistics Lda,PL,PL,PL1808H15136,PL1808H15136,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
277,Vertex Logistics Oy,FR,FR,FR58618155957,FR58618155957,valid,ok_structure,indetermine,pending_vies,,,,True,
278,Baltic Trading NV,FI,FI,FI05644083,FI05644083,valid,ok_structure,indetermine,pending_vies,,,,True,
279,Vertex Services SAS,DK,DK,DK43624423,DK43624423,valid,ok_structure,indetermine,pending_vies,,,,True,
280,Metallo Transports BV,FR,FR,FR305495935677,FR305495935677,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
281,Kappa Technologies Lda,SE,SE,SE-719592036301,SE719592036301,valid,ok_structure,indetermine,pending_vies,,,,True,
282,Global Industries Oy,FR,FR,FR2216648349,FR2216648349,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
283,Solaris Materials SARL,LU,LU,LU99470945,LU99470945,valid,ok_structure,indetermine,pending_vies,,,,True,
284,Textil Foods Sp. z o.o.,LU,LU,LU47788039,LU47788039,valid,ok_structure,indetermine,pending_vies,,,,True,
285,Solaris Trading SpA,BE,BE,BE1325030985,BE1325030985,valid,ok_structure,indetermine,pending_vies,,,,True,
286,Papyrus Consulting A/S,FR,FR,FR54171718047,FR54171718047,valid,ok_structure,indetermine,pending_vies,,,,True,
287,Metallo Materials GmbH,PL,PL,PL9518632542,PL9518632542,valid,ok_structure,indetermine,pending_vies,,,,True,
288,Global Transports SAS,PL,PL,PL659568896,PL659568896,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
289,Orion Trading SpA,BE,BE,BE-1474673974,BE1474673974,valid,ok_structure,indetermine,pending_vies,,,,True,
290,Corvus Trading AB,IT,IT,IT.48781892673,IT48781892673,valid,ok_structure,indetermine,pending_vies,,,,True,
291,Solaris Distribution SARL,BE,BE,BE1773448525,BE1773448525,valid,ok_structure,indetermine,pending_vies,,,,True,
292,Textil Logistics SpA,PT,PT,PT765384446,PT765384446,valid,ok_structure,indetermine,pending_vies,,,,True,
293,Orion Industries AB,LU,LU,LU60874271,LU60874271,valid,ok_structure,indetermine,pending_vies,,,,True,
294,Solaris Services NV,LU,LU,13176343,13176343,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
295,Vela Distribution SpA,BE,BE,BE1709450004,BE1709450004,valid,ok_structure,indetermine,pending_vies,,,,True,
296,Lumen Services A/S,IT,IT,IT54309005491,IT54309005491,valid,ok_structure,indetermine,pending_vies,,,,True,
297,Fabrica Transports SARL,DK,DK,DK76303401,DK76303401,valid,ok_structure,indetermine,pending_vies,,,,True,
298,Papyrus Consulting SA,BE,BE,BE0476913465,BE0476913465,valid,ok_structure,indetermine,pending_vies,,,,True,
299,Atlantic Services Sp. z o.o.,PT,PT,PT866009701,PT866009701,valid,ok_structure,indetermine,pending_vies,,,,True,
300,Granit Logistics SARL,BE,BE,BE05996194555,BE05996194555,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
301,Lumen Technologies Sp. z o.o.,DK,DK,DK 7170 4289,DK71704289,valid,ok_structure,indetermine,pending_vies,,,,True,
302,Orion Consulting Sp. z o.o.,IT,IT,40342102486,40342102486,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
303,Granit Trading Sp. z o.o.,PL,PL,PL7979428755,PL7979428755,valid,ok_structure,indetermine,pending_vies,,,,True,
304,Ardent Consulting SpA,BE,BE,BE1456415903,BE1456415903,valid,ok_structure,indetermine,pending_vies,,,,True,
305,Atlantic Distribution Lda,FR,FR,FR56747186682,FR56747186682,valid,ok_structure,indetermine,pending_vies,,,,True,
306,Metallo Materials Sp. z o.o.,PT,PT,PT845511130,PT845511130,valid,ok_structure,indetermine,pending_vies,,,,True,
307,Lumen Transports NV,PL,PL,PL 8568 728019,PL8568728019,valid,ok_structure,indetermine,pending_vies,,,,True,
308,Prima Trading SA,BE,BE,BE1934866377,BE1934866377,valid,ok_structure,indetermine,pending_vies,,,,True,
309,Azur Technologies GmbH,FR,FR,25167984184,25167984184,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
310,Orion Transports Oy,LU,LU,LU3620G412,LU3620G412,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
311,Cobalt Materials SARL,PT,PT,PT188414720,PT188414720,valid,ok_structure,indetermine,pending_vies,,,,True,
312,Orion Foods A/S,PT,PT,PT3787985371,PT3787985371,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
313,Batavia Consulting SARL,SE,SE,SE684718505201,SE684718505201,valid,ok_structure,indetermine,pending_vies,,,,True,
314,Cobalt Technologies Oy,FI,FI,FI02958919,FI02958919,valid,ok_structure,indetermine,pending_vies,,,,True,
315,Meridian Trading Sp. z o.o.,FI,FI,FI-96091436,FI96091436,valid,ok_structure,indetermine,pending_vies,,,,True,
316,Hanse Consulting SpA,SE,SE,SE 3902 35178601,SE390235178601,valid,ok_structure,indetermine,pending_vies,,,,True,
317,Metallo Consulting Oy,DK,DK,dk76929769,DK76929769,valid,ok_structure,indetermine,pending_vies,,,,True,
318,Vertex Consulting SA,IT,IT,IT.72492360010,IT72492360010,valid,ok_structure,indetermine,pending_vies,,,,True,
319,Papyrus Industries SA,BE,BE,0282330178,0282330178,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
320,Batavia Services SARL,PL,PL,pl9577232689,PL9577232689,valid,ok_structure,indetermine,pending_vies,,,,True,
321,Azur Industries Lda,FR,FR,FR11950538631,FR11950538631,valid,ok_structure,indetermine,pending_vies,,,,True,
322,Delta Services BV,XX,XX,XX8849308444,XX8849308444,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
323,Baltic Transports SA,FR,FR,FR54739394348,FR54739394348,valid,ok_structure,indetermine,pending_vies,,,,True,
324,Baltic Materials Oy,LU,LU,LU9271210,LU9271210,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
325,Ardent Technologies NV,BE,BE,be1347703548,BE1347703548,valid,ok_structure,indetermine,pending_vies,,,,True,
326,Atlantic Foods A/S,LU,LU,66781043,66781043,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
327,Lusitania Industries AB,FR,FR,fr78227989404,FR78227989404,valid,ok_structure,indetermine,pending_vies,,,,True,
328,Papyrus Services SA,NL,NL,NL897684825B89,NL897684825B89,valid,ok_structure,indetermine,pending_vies,,,,True,
329,Cobalt Logistics SpA,SE,SE,SE047468008101,SE047468008101,valid,ok_structure,indetermine,pending_vies,,,,True,
330,Corvus Services Sp. z o.o.,BE,BE,BE0338169615,BE0338169615,valid,ok_structure,indetermine,pending_vies,,,,True,
331,Fabrica Consulting Oy,IT,IT,  IT98152789941 ,IT98152789941,valid,ok_structure,indetermine,pending_vies,,,,True,
332,Vela Industries GmbH,DK,DK,DK91719613,DK91719613,valid,ok_structure,indetermine,pending_vies,,,,True,
333,Fabrica Transports SA,BE,BE,BE0776749472,BE0776749472,valid,ok_structure,indetermine,pending_vies,,,,True,
334,Granit Foods Sp. z o.o.,NL,NL,NL443351272B04,NL443351272B04,valid,ok_structure,indetermine,pending_vies,,,,True,
335,Orion Industries GmbH,GB,GB,GB50379703197,GB50379703197,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
336,Nord Technologies Lda,PT,PT,PT343884623,PT343884623,valid,ok_structure,indetermine,pending_vies,,,,True,
337,Verso Transports SA,SE,SE,SE604126160001,SE604126160001,valid,ok_structure,indetermine,pending_vies,,,,True,
338,Papyrus Foods SA,PT,PT,PT986754927,PT986754927,valid,ok_structure,indetermine,pending_vies,,,,True,
339,Azur Materials SARL,BE,BE,BE 1891 566514,BE1891566514,valid,ok_structure,indetermine,pending_vies,,,,True,
340,Baltic Consulting SpA,BE,BE,BE1845963448,BE1845963448,valid,ok_structure,indetermine,pending_vies,,,,True,
341,Global Technologies BV,FR,FR,FR93369540151,FR93369540151,valid,ok_structure,indetermine,pending_vies,,,,True,
342,Hanse Logistics Lda,PL,PL,PL8847900575,PL8847900575,valid,ok_structure,indetermine,pending_vies,,,,True,
343,Prima Services Sp. z o.o.,DK,DK,DK58271373,DK58271373,valid,ok_structure,indetermine,pending_vies,,,,True,
344,Global Trading GmbH,PL,PL,  PL4898437228 ,PL4898437228,valid,ok_structure,indetermine,pending_vies,,,,True,
345,Corvus Consulting Oy,IT,IT,IT.83171512193,IT83171512193,valid,ok_structure,indetermine,pending_vies,,,,True,
346,Fabrica Technologies BV,SE,SE,SE015420570201,SE015420570201,valid,ok_structure,indetermine,pending_vies,,,,True,
347,Kappa Services SAS,IT,IT,IT859502090579,IT859502090579,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
348,Granit Foods SA,UK,UK,UK2219574655,UK2219574655,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
349,Global Industries Sp. z o.o.,PT,PT,PT87482735J,PT87482735J,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
350,Textil Foods SA,ZZ,ZZ,ZZ0177743788,ZZ0177743788,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
351,Delta Logistics SpA,IT,IT,IT1075410979,IT1075410979,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
352,Lumen Logistics SA,PT,PT,  PT114868310 ,PT114868310,valid,ok_structure,indetermine,pending_vies,,,,True,
